stage,classifier,configuration_id,seed,phase,metric,unit,repetition_count,mean,median,std,min,max,coefficient_of_variation_percent,feature_count,selected_input_bytes,serialized_model_bytes,workload_sha256,environment_id,measurement_provenance,aggregation_scope
V0.7-E,decision_tree,mutual_information_select_k_best_k11,45,training,process_cpu_time_sec,seconds,10,0.15053181339999963,0.12752812099999922,0.11000839278356524,0.074700408,0.45206036099999913,73.07982963790265,11,2464132,3044,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,45,training,absolute_peak_rss_mib,MiB,10,157.24921875,157.23828125,0.23692049411039537,156.9765625,157.59765625,0.15066560965689718,11,2464132,3044,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,45,training,incremental_peak_rss_mib,MiB,10,2.7625,2.75,0.03952847075210474,2.75,2.875,1.4308948688544703,11,2464132,3044,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,45,training,per_operation_latency_sec,seconds/operation,10,0.13933598399999028,0.11854663849953795,0.09921989869707129,0.07177803400190896,0.4108584969981166,71.20909893389651,11,2464132,3044,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,45,training,per_record_latency_sec,seconds/record,10,4.976285142856796e-06,4.233808517840641e-06,3.543567810609689e-06,2.5635012143538917e-06,1.4673517749932737e-05,71.20909893389651,11,2464132,3044,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,45,training,throughput_records_sec,records/second,10,254168.23712877627,237894.4956553022,99198.60995527131,68149.98400806678,390091.4867528321,39.02872014059396,11,2464132,3044,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,inference,wall_time_sec,seconds,10,1.1750224605002586,0.9617938115006837,0.5417744865363023,0.7694681300017692,2.436885105998954,46.107585578036115,11,528132,3684,d8f29bda3cdb39957663e99af3fd59717cbd16317342538bf6b825bdafbcf0e7,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,inference,process_cpu_time_sec,seconds,10,1.2406406835,1.00596562,0.5950336161142084,0.7983728779999999,2.6449239399999995,47.961801029734524,11,528132,3684,d8f29bda3cdb39957663e99af3fd59717cbd16317342538bf6b825bdafbcf0e7,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,inference,absolute_peak_rss_mib,MiB,10,153.084375,153.169921875,0.24558824293814321,152.7421875,153.4140625,0.1604267208447258,11,528132,3684,d8f29bda3cdb39957663e99af3fd59717cbd16317342538bf6b825bdafbcf0e7,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,inference,incremental_peak_rss_mib,MiB,10,0.45,0.4375,0.08740073734751262,0.375,0.625,19.422386077225024,11,528132,3684,d8f29bda3cdb39957663e99af3fd59717cbd16317342538bf6b825bdafbcf0e7,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,inference,per_operation_latency_sec,seconds/operation,10,0.0022949657431645676,0.0018785035380872728,0.0010581532940162155,0.0015028674414097054,0.004759541222654207,46.107585578036115,11,528132,3684,d8f29bda3cdb39957663e99af3fd59717cbd16317342538bf6b825bdafbcf0e7,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,inference,per_record_latency_sec,seconds/record,10,3.824942905274279e-07,3.130839230145455e-07,1.763588823360359e-07,2.504779069016176e-07,7.932568704423677e-07,46.107585578036115,11,528132,3684,d8f29bda3cdb39957663e99af3fd59717cbd16317342538bf6b825bdafbcf0e7,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,inference,throughput_records_sec,records/second,10,2958617.2370978347,3194039.730541186,855678.1598697515,1260625.7030491773,3992368.0789650595,28.921556636001448,11,528132,3684,d8f29bda3cdb39957663e99af3fd59717cbd16317342538bf6b825bdafbcf0e7,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,training,wall_time_sec,seconds,10,0.08555848569922091,0.07972675749806513,0.022999090274306664,0.053343939001933904,0.12706100400100695,26.881132930706013,11,2464132,3684,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,training,process_cpu_time_sec,seconds,10,0.09295754939999985,0.08595593399999979,0.02638091753964506,0.05655505999999999,0.1422688679999995,28.379532065897063,11,2464132,3684,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,training,absolute_peak_rss_mib,MiB,10,157.322265625,157.359375,0.1962326415768429,157.01953125,157.59375,0.12473291100739123,11,2464132,3684,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,training,incremental_peak_rss_mib,MiB,10,2.775,2.75,0.05270462766947299,2.75,2.875,1.8992658619629905,11,2464132,3684,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,training,per_operation_latency_sec,seconds/operation,10,0.08555848569922091,0.07972675749806513,0.022999090274306664,0.053343939001933904,0.12706100400100695,26.881132930706013,11,2464132,3684,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,training,per_record_latency_sec,seconds/record,10,3.055660203543604e-06,2.847384196359469e-06,8.213960812252381e-07,1.9051406786404966e-06,4.537893000035963e-06,26.88113293070601,11,2464132,3684,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,mutual_information_select_k_best_k11,46,training,throughput_records_sec,records/second,10,349066.4594357752,352926.15122635313,93108.03042062014,220366.58863311124,524895.6212060924,26.673439370576684,11,2464132,3684,44fdaeb5551e3b751e36ea41079a909dda0814ed66f70e49a0b5ed6de8e028b4,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,inference,wall_time_sec,seconds,10,1.296875317499871,1.2300044644998707,0.25997962634190735,1.023976180000318,1.9689213599995128,20.046616882423102,43,2064132,3780,8218a521bbf219f46806866ed0abbbf6dfbdab3a330e52df2b62a5aaba3ccdd8,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,inference,process_cpu_time_sec,seconds,10,1.3481468581,1.274387913,0.2839116809160195,1.0482089060000002,2.0842271670000003,21.05940307691316,43,2064132,3780,8218a521bbf219f46806866ed0abbbf6dfbdab3a330e52df2b62a5aaba3ccdd8,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,inference,absolute_peak_rss_mib,MiB,10,155.3375,155.27734375,0.2511515903010847,155.01171875,155.7265625,0.16168123621217328,43,2064132,3780,8218a521bbf219f46806866ed0abbbf6dfbdab3a330e52df2b62a5aaba3ccdd8,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,inference,incremental_peak_rss_mib,MiB,10,0.4125,0.375,0.0843685697138191,0.25,0.5,20.45298659728948,43,2064132,3780,8218a521bbf219f46806866ed0abbbf6dfbdab3a330e52df2b62a5aaba3ccdd8,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,inference,per_operation_latency_sec,seconds/operation,10,0.0025329596044919357,0.00240235246972631,0.0005077727076990378,0.001999953476563121,0.0038455495312490484,20.046616882423102,43,2064132,3780,8218a521bbf219f46806866ed0abbbf6dfbdab3a330e52df2b62a5aaba3ccdd8,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,inference,per_record_latency_sec,seconds/record,10,4.2215993408198923e-07,4.003920782877183e-07,8.462878461650631e-08,3.3332557942718686e-07,6.409249218748414e-07,20.046616882423105,43,2064132,3780,8218a521bbf219f46806866ed0abbbf6dfbdab3a330e52df2b62a5aaba3ccdd8,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,inference,throughput_records_sec,records/second,10,2435743.517307106,2497712.3022534265,379281.83515249117,1560245.1486436005,3000069.7867786787,15.571501369397678,43,2064132,3780,8218a521bbf219f46806866ed0abbbf6dfbdab3a330e52df2b62a5aaba3ccdd8,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,training,wall_time_sec,seconds,10,0.13931590610009154,0.13275399699978152,0.023591133740600106,0.111895984999137,0.1899727920008445,16.93355367738918,43,9632132,3780,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,training,process_cpu_time_sec,seconds,10,0.14670870800000002,0.13896235049999994,0.02628314143789579,0.117422747,0.2030483950000006,17.915188400333935,43,9632132,3780,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,training,absolute_peak_rss_mib,MiB,10,167.001953125,166.994140625,0.11892875913938575,166.84765625,167.171875,0.071213992958734,43,9632132,3780,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,training,incremental_peak_rss_mib,MiB,10,0.125,0.125,0.0,0.125,0.125,0.0,43,9632132,3780,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,training,per_operation_latency_sec,seconds/operation,10,0.13931590610009154,0.13275399699978152,0.023591133740600106,0.111895984999137,0.1899727920008445,16.93355367738918,43,9632132,3780,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,training,per_record_latency_sec,seconds/record,10,4.9755680750032685e-06,4.741214178563625e-06,8.425404907357181e-07,3.996285178540607e-06,6.784742571458732e-06,16.93355367738918,43,9632132,3780,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,42,training,throughput_records_sec,records/second,10,205657.0360102645,211002.01992110792,31076.128458255607,147389.52723227613,250232.39216506248,15.11065658687436,43,9632132,3780,c36faf12e3da995a79953d2c367b051e998d0f28e421c90215559e9dbc54079a,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,inference,wall_time_sec,seconds,10,1.8316893200004416,1.5555989035001403,0.8784040932908365,1.0573904930024582,4.219787533998897,47.95595430400962,43,2064132,4420,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,inference,process_cpu_time_sec,seconds,10,1.9379509848,1.6391803225000001,0.9481502969821813,1.1002109180000001,4.510974754,48.92540133464893,43,2064132,4420,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,inference,absolute_peak_rss_mib,MiB,10,155.23359375,155.255859375,0.1623150155700756,154.98828125,155.4453125,0.10456178437218948,43,2064132,4420,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,inference,incremental_peak_rss_mib,MiB,10,0.4125,0.375,0.06038073644245599,0.375,0.5,14.63775428908024,43,2064132,4420,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,inference,per_operation_latency_sec,seconds/operation,10,0.0035775182031258625,0.0030382791083987115,0.001715632994708665,0.0020652158066454263,0.008241772527341595,47.95595430400962,43,2064132,4420,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,inference,per_record_latency_sec,seconds/record,10,5.962530338543103e-07,5.063798513997853e-07,2.859388324514442e-07,3.4420263444090436e-07,1.3736287545569326e-06,47.95595430400964,43,2064132,4420,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,inference,throughput_records_sec,records/second,10,1891975.5849620376,1976713.1008864993,553071.5565169272,727998.7381470859,2905265.3871296514,29.23248909303576,43,2064132,4420,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,training,wall_time_sec,seconds,10,0.13491279900026712,0.11290291450040968,0.056671526330146,0.08615675900000497,0.24993208299929393,42.006041495020646,43,9632132,4420,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,training,process_cpu_time_sec,seconds,10,0.14334334300000004,0.1191533924999999,0.062385316293460405,0.08959553600000003,0.2711840910000003,43.52159994863548,43,9632132,4420,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,training,absolute_peak_rss_mib,MiB,10,167.26796875,167.23046875,0.2162963833124072,166.9609375,167.609375,0.12931129906628175,43,9632132,4420,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,training,incremental_peak_rss_mib,MiB,10,0.1375,0.125,0.03952847075210474,0.125,0.25,28.747978728803446,43,9632132,4420,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,training,per_operation_latency_sec,seconds/operation,10,0.13491279900026712,0.11290291450040968,0.056671526330146,0.08615675900000497,0.24993208299929393,42.006041495020646,43,9632132,4420,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,training,per_record_latency_sec,seconds/record,10,4.81831425000954e-06,4.032246946443203e-06,2.0239830832195e-06,3.0770271071430348e-06,8.926145821403354e-06,42.00604149502064,43,9632132,4420,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,43,training,throughput_records_sec,records/second,10,235185.9560615832,249590.44029389013,76062.79961682297,112030.43508455496,324989.0121795132,32.34155682191585,43,9632132,4420,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,44,inference,wall_time_sec,seconds,10,1.4971693282004708,1.4203947305013571,0.1936693890525809,1.24945640399892,1.8856006490022992,12.935703758062068,43,2064132,4260,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,44,inference,process_cpu_time_sec,seconds,10,1.5765014534,1.4948150335,0.20821250571040947,1.312516494,1.994793622,13.20725111044858,43,2064132,4260,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,44,inference,absolute_peak_rss_mib,MiB,10,155.170703125,155.18359375,0.20688829904907657,154.8984375,155.57421875,0.13332948480771833,43,2064132,4260,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,44,inference,incremental_peak_rss_mib,MiB,10,0.4125,0.375,0.0843685697138191,0.25,0.5,20.45298659728948,43,2064132,4260,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,44,inference,per_operation_latency_sec,seconds/operation,10,0.0029241588441415445,0.002774208458010463,0.0003782605254933221,0.0024403445390603906,0.0036828137675826156,12.935703758062068,43,2064132,4260,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,44,inference,per_record_latency_sec,seconds/record,10,4.87359807356924e-07,4.6236807633507717e-07,6.304342091555368e-08,4.067240898433984e-07,6.138022945971025e-07,12.93570375806207,43,2064132,4260,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,44,inference,throughput_records_sec,records/second,10,2080457.5643937986,2162785.171623727,247286.80089484729,1629189.0871088973,2458669.2182039954,11.886173749806881,43,2064132,4260,e6cc7ea5578bb27bd426f57534be36ab158f44c75443ecbd6372013d5f4ee280,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,44,training,wall_time_sec,seconds,10,0.16314269470003637,0.15528278649981075,0.033754016516060546,0.12349731399808661,0.21563308199984021,20.689873106560267,43,9632132,4260,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,44,training,process_cpu_time_sec,seconds,10,0.17458338560000017,0.1656379375000001,0.037534286426911326,0.13018639400000076,0.23139468100000027,21.499346170837054,43,9632132,4260,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,44,training,absolute_peak_rss_mib,MiB,10,167.403515625,167.376953125,0.1567380615317342,167.1484375,167.625,0.09362889479743218,43,9632132,4260,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,44,training,incremental_peak_rss_mib,MiB,10,0.1375,0.125,0.03952847075210474,0.125,0.25,28.747978728803446,43,9632132,4260,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,44,training,per_operation_latency_sec,seconds/operation,10,0.16314269470003637,0.15528278649981075,0.033754016516060546,0.12349731399808661,0.21563308199984021,20.689873106560267,43,9632132,4260,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
V0.7-E,decision_tree,none_natural,44,training,per_record_latency_sec,seconds/record,10,5.826524810715585e-06,5.54581380356467e-06,1.2055005898593052e-06,4.410618357074522e-06,7.701181499994294e-06,20.689873106560263,43,9632132,4260,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,DIRECT_COMPUTATIONAL,ten_measurement_repetitions_within_seed
