stage,comparison_id,classifier,configuration_id,reference_configuration_id,seed,phase,metric,unit,baseline_seed_mean,reduced_seed_mean,paired_difference_reduced_minus_baseline,relative_change_percent,mean_paired_difference,std_paired_difference,ci95_low_paired_difference,ci95_high_paired_difference,mean_relative_change_percent,ci95_low_relative_change_percent,ci95_high_relative_change_percent,scientific_sample_size,sign_convention,comparison_scope
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__per_record_latency_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,45,training,per_record_latency_sec,seconds/record,3.718644685730916e-06,3.803312096455816e-06,8.466741072490007e-08,2.276835188093759,-6.399700907149965e-07,1.340706163990805e-06,-2.304676666712254e-06,1.024736485282261e-06,-11.448415781251535,-43.70532138046324,20.808489817960172,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__per_record_latency_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,46,training,per_record_latency_sec,seconds/record,4.551468378589822e-06,5.277234378562363e-06,7.257659999725411e-07,15.945755075143568,-6.399700907149965e-07,1.340706163990805e-06,-2.304676666712254e-06,1.024736485282261e-06,-11.448415781251535,-43.70532138046324,20.808489817960172,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__throughput_records_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,42,training,throughput_records_sec,records/second,205657.0360102645,201158.4953684426,-4498.540641821921,-2.1873993368247295,32563.90349380066,78215.13269883579,-64553.010893073944,129680.81788067525,17.197834208581114,-28.589673255501936,62.98534167266416,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__throughput_records_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,43,training,throughput_records_sec,records/second,235185.9560615832,359352.8402859123,124166.88422432909,52.795195046347125,32563.90349380066,78215.13269883579,-64553.010893073944,129680.81788067525,17.197834208581114,-28.589673255501936,62.98534167266416,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__throughput_records_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,44,training,throughput_records_sec,records/second,178113.3941298492,286675.68870441726,108562.29457456805,60.95122441798137,32563.90349380066,78215.13269883579,-64553.010893073944,129680.81788067525,17.197834208581114,-28.589673255501936,62.98534167266416,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__throughput_records_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,45,training,throughput_records_sec,records/second,291900.0725299757,273507.71976040874,-18392.352769566933,-6.300907228338628,32563.90349380066,78215.13269883579,-64553.010893073944,129680.81788067525,17.197834208581114,-28.589673255501936,62.98534167266416,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__throughput_records_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,46,training,throughput_records_sec,records/second,244013.23263752958,196994.4647190246,-47018.76791850498,-19.268941856259573,32563.90349380066,78215.13269883579,-64553.010893073944,129680.81788067525,17.197834208581114,-28.589673255501936,62.98534167266416,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__feature_count,decision_tree,pairwise_correlation_filter_natural,none_natural,42,training,feature_count,features,43.0,42.0,-1.0,-2.3255813953488373,-1.0,0.0,-1.0,-1.0,-2.3255813953488373,-2.3255813953488373,-2.3255813953488373,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__feature_count,decision_tree,pairwise_correlation_filter_natural,none_natural,43,training,feature_count,features,43.0,42.0,-1.0,-2.3255813953488373,-1.0,0.0,-1.0,-1.0,-2.3255813953488373,-2.3255813953488373,-2.3255813953488373,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__feature_count,decision_tree,pairwise_correlation_filter_natural,none_natural,44,training,feature_count,features,43.0,42.0,-1.0,-2.3255813953488373,-1.0,0.0,-1.0,-1.0,-2.3255813953488373,-2.3255813953488373,-2.3255813953488373,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
