stage,classifier,configuration_id,feature_count,feature_reduction_percent,predictive_performance_preserved,predictive_provenance,predictive_measurement_domain,computational_provenance,computational_measurement_domain,historical_timing_pooled,scientific_sample_size,average_precision_mean,average_precision_std,average_precision_ci95_low,average_precision_ci95_high,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,recall_mean,recall_std,recall_ci95_low,recall_ci95_high,precision_mean,precision_std,precision_ci95_low,precision_ci95_high,roc_auc_mean,roc_auc_std,roc_auc_ci95_low,roc_auc_ci95_high,training_wall_time_sec,training_wall_time_sec_ci95_low,training_wall_time_sec_ci95_high,training_cpu_time_sec,training_cpu_time_sec_ci95_low,training_cpu_time_sec_ci95_high,training_peak_rss_mib,training_peak_rss_mib_ci95_low,training_peak_rss_mib_ci95_high,inference_per_operation_latency_sec,inference_per_operation_latency_sec_ci95_low,inference_per_operation_latency_sec_ci95_high,inference_cpu_time_sec,inference_cpu_time_sec_ci95_low,inference_cpu_time_sec_ci95_high,inference_peak_rss_mib,inference_peak_rss_mib_ci95_low,inference_peak_rss_mib_ci95_high,inference_selected_input_bytes,inference_selected_input_bytes_ci95_low,inference_selected_input_bytes_ci95_high,serialized_model_bytes,serialized_model_bytes_ci95_low,serialized_model_bytes_ci95_high
V0.7-E,decision_tree,none_natural,43,0.0,True,IMPORTED_HISTORICAL,V0.6_predictive_performance,DIRECT_COMPUTATIONAL,V0.7-D_same_environment,False,5,0.22208384690725302,0.004786465708754925,0.21614066475805516,0.2280270290564509,0.18900476213886785,0.07131060379599996,0.10046095271520186,0.2775485715625339,0.30533333333333335,0.1423337236528606,0.12860267294329245,0.4820639937233743,0.26538479924591335,0.29434746579123955,-0.10009585198958354,0.6308654504814102,0.6035330994152047,0.011182470453636862,0.5896482284419465,0.6174179703884629,0.13378691312027513,0.10734593785055514,0.1602278883899951,0.14214705744000003,0.113354242034243,0.17093987284575707,167.393046875,167.05390592906082,167.7321878209392,0.002882802647031468,0.002349836879425849,0.0034157684146370873,1.5515697043599999,1.254663281147921,1.8484761275720787,155.26578125,155.18533681612018,155.34622568387982,2064132.0,2064132.0,2064132.0,4132.0,3724.8553645613265,4539.1446354386735
V0.7-E,decision_tree,pairwise_correlation_filter_natural,42,2.3255813953488373,True,IMPORTED_HISTORICAL,V0.6_predictive_performance,DIRECT_COMPUTATIONAL,V0.7-D_same_environment,False,5,0.22208384690725302,0.004786465708754925,0.21614066475805516,0.2280270290564509,0.18900476213886785,0.07131060379599996,0.10046095271520186,0.2775485715625339,0.30533333333333335,0.1423337236528606,0.12860267294329245,0.4820639937233743,0.26538479924591335,0.29434746579123955,-0.10009585198958354,0.6308654504814102,0.6035330994152047,0.011182470453636862,0.5896482284419465,0.6174179703884629,0.11586775058025522,0.07980212220855712,0.15193337895195333,0.12261531421999998,0.08339822825917356,0.1618324001808264,167.064609375,166.74626082337036,167.38295792662964,0.0032955607040236145,0.0018868608654637917,0.004704260542583437,1.7785386147,0.9793701840201723,2.5777070453798276,155.17265625,155.0731161680774,155.27219633192257,2016132.0,2016132.0,2016132.0,4116.0,3708.8553645613265,4523.1446354386735
V0.7-E,decision_tree,mutual_information_select_k_best_k11,11,74.4186046511628,True,IMPORTED_HISTORICAL,V0.6_predictive_performance,DIRECT_COMPUTATIONAL,V0.7-D_same_environment,False,5,0.2249411903498859,0.006803165525792342,0.21649394464268856,0.23338843605708326,0.19212084336663468,0.07266582112113847,0.10189430938060219,0.2823473773526672,0.3,0.14994443415256645,0.11381939438172295,0.48618060561827703,0.2934696602397577,0.3199970476565835,-0.10385915336691698,0.6907984738464323,0.6054946198830409,0.009091297091635784,0.5942062835873821,0.6167829561786996,0.07973885847975908,0.030997254987403397,0.12848046197211477,0.0851515117999999,0.03150428887202894,0.13879873472797086,157.06984375000002,156.7357434758944,157.40394402410564,0.0023985260117575535,0.0017975815710849579,0.002999470452430149,1.2925645113199997,0.9567000184702266,1.6284290041697729,153.003203125,152.91674723180392,153.08965901819607,528132.0,528132.0,528132.0,3402.4,2978.956529837311,3825.8434701626893
V0.7-E,logistic_regression,none_natural,43,0.0,True,IMPORTED_HISTORICAL,V0.6_predictive_performance,DIRECT_COMPUTATIONAL,V0.7-D_same_environment,False,5,0.051149797360171737,0.003092591785531444,0.04730983747893664,0.05498975724140683,0.08734827100957092,0.005279231126490594,0.08079323978161083,0.093903302237531,0.42333333333333334,0.07824463062870336,0.32617979242892065,0.5204868742377461,0.04882437644706992,0.0025431218874503985,0.04566667355637875,0.05198207933776109,0.49400000000000005,0.015421630169901876,0.47485151702441986,0.5131484829755802,0.2999471600998004,0.09784799311460232,0.5020463270849984,0.32078121122000003,0.09855723120059903,0.543005191239401,183.117578125,182.7868221910823,183.44833405891768,0.0023289981429293503,0.0020033096586172237,0.002654686627241477,1.25513537726,1.0767535134127286,1.4335172411072714,154.12453125000002,154.01709060361623,154.2319718963838,2064132.0,2064132.0,2064132.0,2342.0,2342.0,2342.0
V0.7-E,logistic_regression,pairwise_correlation_filter_natural,42,2.3255813953488373,True,IMPORTED_HISTORICAL,V0.6_predictive_performance,DIRECT_COMPUTATIONAL,V0.7-D_same_environment,False,5,0.05114995951986866,0.0030920143607348345,0.04731071660621518,0.054989202433522136,0.08734827100957092,0.005279231126490594,0.08079323978161083,0.093903302237531,0.42333333333333334,0.07824463062870336,0.32617979242892065,0.5204868742377461,0.04882437644706992,0.0025431218874503985,0.04566667355637875,0.05198207933776109,0.4939989473684211,0.01541962070029456,0.47485295947890777,0.5131449352579344,0.35678575735997586,0.15012372321431808,0.5634477915056336,0.38378111538000004,0.15458151400901815,0.612980716750982,182.19539062500002,181.90195062067866,182.48883062932137,0.0025417823963279317,0.0022502236114680346,0.0028333411811878287,1.37409080668,1.2179018664097512,1.5302797469502487,154.06773437500001,153.93863496926568,154.19683378073435,2016132.0,2016132.0,2016132.0,2310.0,2310.0,2310.0
V0.7-E,logistic_regression,mutual_information_select_k_best_k11,11,74.4186046511628,True,IMPORTED_HISTORICAL,V0.6_predictive_performance,DIRECT_COMPUTATIONAL,V0.7-D_same_environment,False,5,0.051170517943451344,0.0028387336228927027,0.04764576460341493,0.05469527128348776,0.09245737320194357,0.0033443712102911374,0.08830478787349591,0.09660995853039123,0.51,0.06745368781616021,0.42624518429259783,0.5937548157074022,0.050907153006341,0.0019093928694846438,0.04853632862187494,0.053277977390807064,0.5006446783625731,0.016847902266689908,0.4797252446727686,0.5215641120523776,0.05278584481991857,0.016171582344373825,0.08940010729546331,0.056306860940000036,0.01640014836596497,0.0962135735140351,165.191796875,164.65271706196705,165.73087668803294,0.002068227311367252,0.0017574899171921045,0.0023789647055423996,1.11080109412,0.9320678201479164,1.2895343680920834,152.535859375,152.40899107524868,152.66272767475132,528132.0,528132.0,528132.0,1353.2,1336.578389861063,1369.821610138937
