stage,classifier,configuration_id,phase,metric,unit,seed_count,mean_of_seed_means,std_of_seed_means,min_of_seed_means,max_of_seed_means,feature_count,input_dataframe_memory_bytes,numpy_dense_nbytes,serialized_model_bytes,measurement_provenance,aggregation_hierarchy
V1.0-F,decision_tree,MI-K11,inference,standby_gap_sec,seconds,5,5.987571785226464e-07,3.490813647312443e-07,0.0,8.744136721361428e-07,11,528132,528000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,decision_tree,MI-K11,inference,throughput_records_sec,records/second,5,2220735.942388977,924527.1412724258,906922.2609043003,3304085.8825127403,11,528132,528000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,decision_tree,MI-K11,inference,wall_clock_elapsed_sec,seconds,5,21.448516597747805,10.479908465514775,14.432452654838562,39.26649215221405,11,528132,528000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,decision_tree,MI-K11,inference,wall_time_sec,seconds,5,1.8927208450596662,1.3068611824660907,1.0036783294010092,4.16244580969942,11,528132,528000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,decision_tree,MI-K11,training,absolute_peak_rss_mib,MiB,5,160.12484375,0.06251379242347005,160.027734375,160.198828125,11,2464132,2464000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,decision_tree,MI-K11,training,incremental_peak_rss_mib,MiB,5,2.7649999999999997,0.027099354235848496,2.75,2.8125,11,2464132,2464000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,decision_tree,MI-K11,training,inference_latency_sec,seconds,5,0.0501597121002851,0.005025487709749077,0.04568131409978378,0.05802724070090335,11,2464132,2464000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,decision_tree,MI-K11,training,monotonic_elapsed_sec,seconds,5,13.445635667359747,0.21101499192161938,13.103466964900145,13.66212671270041,11,2464132,2464000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,decision_tree,MI-K11,training,per_record_latency_sec,seconds,5,1.7914182892958968e-06,1.7948170391961e-07,1.6314755035637063e-06,2.0724014536036913e-06,11,2464132,2464000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,decision_tree,MI-K11,training,process_cpu_time_sec,seconds,5,0.05120009290000003,0.005341223027970876,0.0465606036000001,0.05963762930000005,11,2464132,2464000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,decision_tree,MI-K11,training,standby_gap_sec,seconds,5,9.001982107292861e-07,1.1266491277910172e-07,7.159236702136696e-07,9.73192072706297e-07,11,2464132,2464000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,decision_tree,MI-K11,training,throughput_records_sec,records/second,5,573129.8749608174,53847.98217780237,489696.2195229304,624766.1808373228,11,2464132,2464000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,decision_tree,MI-K11,training,wall_clock_elapsed_sec,seconds,5,13.355039563179016,0.3350006875497646,12.769994854927063,13.605752420425414,11,2464132,2464000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,decision_tree,MI-K11,training,wall_time_sec,seconds,5,0.0501597121002851,0.005025487709749077,0.04568131409978378,0.05802724070090335,11,2464132,2464000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,inference,absolute_peak_rss_mib,MiB,5,155.56382812500001,0.1599845688054269,155.40390625,155.80703125,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,inference,incremental_peak_rss_mib,MiB,5,0.4175,0.024366985862022406,0.3875,0.45,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,inference,inference_latency_sec,seconds,5,0.0025593253939075566,0.0006949701896463261,0.0015136855455125443,0.003105411464845531,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,inference,monotonic_elapsed_sec,seconds,5,17.21439841104002,3.712357013410872,11.895461677701679,21.460562436799954,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,inference,per_record_latency_sec,seconds,5,4.2655423231792616e-07,1.1582836494105437e-07,2.522809242520907e-07,5.175685774742552e-07,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,inference,process_cpu_time_sec,seconds,5,1.3328215671199999,0.3662299139913453,0.7757589302,1.6430926865,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,inference,standby_gap_sec,seconds,5,6.74954935675487e-07,1.7450616433115005e-07,4.237066605128348e-07,8.609320502728224e-07,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,inference,throughput_records_sec,records/second,5,2775699.5410489934,746669.7847829821,2063779.0626187131,4000115.5467401803,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,inference,wall_clock_elapsed_sec,seconds,5,16.883805398941043,3.6852233115459763,11.619988894462585,21.258055758476257,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,inference,wall_time_sec,seconds,5,1.310374601680669,0.355824737098919,0.7750069993024227,1.589970670000912,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,training,absolute_peak_rss_mib,MiB,5,168.38703125,0.09589163513297926,168.27421875,168.516015625,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,training,incremental_peak_rss_mib,MiB,5,10.52,0.01425219281373927,10.5,10.5375,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,training,inference_latency_sec,seconds,5,0.07489462794008432,0.011520369455276007,0.06010463839920703,0.09193343780134455,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,training,monotonic_elapsed_sec,seconds,5,13.965597967720242,0.2717764228173148,13.576133945099718,14.323389339500864,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,training,per_record_latency_sec,seconds,5,2.674808140717297e-06,4.1144176625985736e-07,2.1465942285431084e-06,3.283337064333734e-06,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,training,process_cpu_time_sec,seconds,5,0.07700933724000003,0.012348956726234742,0.061000671899999984,0.0950830565,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,training,standby_gap_sec,seconds,5,8.421098755206913e-07,1.3820315131829301e-07,6.583482900168746e-07,1.0013041901402176e-06,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,training,throughput_records_sec,records/second,5,386333.326828462,56804.065154744705,314017.1459045806,470023.0332634896,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,training,wall_clock_elapsed_sec,seconds,5,13.879715847969056,0.2733407780360563,13.576134872436523,14.323390340805053,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BGWO-K14,training,wall_time_sec,seconds,5,0.07489462794008432,0.011520369455276007,0.06010463839920703,0.09193343780134455,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,inference,absolute_peak_rss_mib,MiB,5,155.458125,0.19752871533979235,155.19453125,155.7125,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,inference,incremental_peak_rss_mib,MiB,5,0.40750000000000003,0.03601215072721984,0.375,0.4625,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,inference,inference_latency_sec,seconds,5,0.0028539931161307664,0.0010469314728862973,0.0018860489115184009,0.004617157009764128,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,inference,monotonic_elapsed_sec,seconds,5,17.897326697280953,3.7857165844690095,13.381354686999112,23.455457734400987,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,inference,per_record_latency_sec,seconds,5,4.756655193551277e-07,1.7448857881438284e-07,3.143414852530668e-07,7.695261682940213e-07,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,inference,process_cpu_time_sec,seconds,5,1.48161649674,0.5579024273671711,0.9686378527999999,2.4236890602,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,inference,standby_gap_sec,seconds,5,6.371762719936669e-07,2.81220566240142e-07,3.6944111343473195e-07,1.0685216693673283e-06,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,inference,throughput_records_sec,records/second,5,2536404.8151966743,639921.2500569394,1659210.21895509,3450452.707922928,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,inference,wall_clock_elapsed_sec,seconds,5,17.545281558036805,3.8118299805626696,13.049831700325011,23.25922033786774,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,inference,wall_time_sec,seconds,5,1.4612444754589524,0.5360289141177842,0.9656570426974213,2.3639843889992336,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,training,absolute_peak_rss_mib,MiB,5,165.240625,0.06539148838288343,165.14609375,165.295703125,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,training,incremental_peak_rss_mib,MiB,5,6.0200000000000005,0.014252192813739155,6.0,6.0375,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,training,inference_latency_sec,seconds,5,0.050697755460278125,0.010384165931599692,0.03614467510196846,0.06037536319927313,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,training,monotonic_elapsed_sec,seconds,5,13.772245097799896,0.45255295045495947,13.133009960299386,14.236547455500112,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,training,per_record_latency_sec,seconds,5,1.8106341235813618e-06,3.708630689857033e-07,1.2908812536417307e-06,2.1562629714026117e-06,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,training,process_cpu_time_sec,seconds,5,0.05186491738000003,0.010852579198104503,0.03731294890000001,0.062490519500000105,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,training,standby_gap_sec,seconds,5,8.299366163555532e-07,1.5431388664326633e-07,6.515721906907856e-07,9.93784487945959e-07,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,training,throughput_records_sec,records/second,5,583196.0784094584,128932.71048626752,469134.9168235273,778529.9740794935,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,training,wall_clock_elapsed_sec,seconds,5,13.659387030601502,0.3280914684380703,13.133010816574096,13.988526606559754,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,BPSO-K10,training,wall_time_sec,seconds,5,0.050697755460278125,0.010384165931599692,0.03614467510196846,0.06037536319927313,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,inference,absolute_peak_rss_mib,MiB,5,155.497890625,0.061104164113991895,155.40546875,155.574609375,13,624132,624000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,inference,incremental_peak_rss_mib,MiB,5,0.4025,0.027099354235848496,0.375,0.4375,13,624132,624000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,inference,inference_latency_sec,seconds,5,0.003690489187889625,0.0020727805146666728,0.0016750495310503765,0.006862565870122239,13,624132,624000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,inference,monotonic_elapsed_sec,seconds,5,20.771615236259386,7.9504354104346495,12.680905491299928,32.67543859849684,13,624132,624000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,inference,per_record_latency_sec,seconds,5,6.150815313149375e-07,3.4546341911111213e-07,2.7917492184172945e-07,1.1437609783537066e-06,13,624132,624000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,inference,process_cpu_time_sec,seconds,5,1.9321850262399998,1.0937514533513577,0.8608736052999999,3.5957160461,13,624132,624000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,inference,standby_gap_sec,seconds,5,6.43209059489891e-07,2.6275234414677e-07,2.6381603674963116e-07,8.874667400959879e-07,13,624132,624000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,inference,throughput_records_sec,records/second,5,2370661.682186031,970256.4375085671,1211974.0502405977,3723103.927388898,13,624132,624000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,inference,wall_clock_elapsed_sec,seconds,5,20.394199652671812,7.777388358170296,12.390730047225953,31.98141417503357,13,624132,624000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,inference,wall_time_sec,seconds,5,1.889530464199488,1.0612636235093365,0.8576253598977928,3.5136337255025865,13,624132,624000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,training,absolute_peak_rss_mib,MiB,5,166.676640625,0.031065618162786256,166.640234375,166.72421875,13,2912132,2912000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,training,incremental_peak_rss_mib,MiB,5,9.0175,0.01425219281373927,9.0,9.0375,13,2912132,2912000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,training,inference_latency_sec,seconds,5,0.056675407739821826,0.009977043507557926,0.04785162799962563,0.07285650780104333,13,2912132,2912000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,training,monotonic_elapsed_sec,seconds,5,13.553435500000342,0.20622218319383326,13.232818334199692,13.78275469729997,13,2912132,2912000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,training,per_record_latency_sec,seconds,5,2.0241217049936363e-06,3.563229824127831e-07,1.7089867142723443e-06,2.602018135751548e-06,13,2912132,2912000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,training,process_cpu_time_sec,seconds,5,0.058288797260000025,0.010452358892424133,0.04848682599999998,0.07510903960000004,13,2912132,2912000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,training,standby_gap_sec,seconds,5,9.999495523516088e-07,1.6812215551018622e-07,7.556736818514764e-07,1.2099109881091862e-06,13,2912132,2912000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,training,throughput_records_sec,records/second,5,511223.0694669594,81700.59231125607,387518.5780039544,595006.5600217336,13,2912132,2912000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,training,wall_clock_elapsed_sec,seconds,5,13.51047873020172,0.1647022200629845,13.232819366455079,13.655915927886962,13,2912132,2912000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,HYBRID-K13,training,wall_time_sec,seconds,5,0.056675407739821826,0.009977043507557926,0.04785162799962563,0.07285650780104333,13,2912132,2912000,1462,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,inference,absolute_peak_rss_mib,MiB,5,156.9659375,0.14602621057469864,156.81328125,157.132421875,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,inference,incremental_peak_rss_mib,MiB,5,0.40750000000000003,0.018957188610128864,0.3875,0.425,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,inference,inference_latency_sec,seconds,5,0.003977650749766326,0.0011786661729521462,0.0028004404222627954,0.00543695609902386,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,inference,monotonic_elapsed_sec,seconds,5,20.563509327858917,4.261545504352115,16.388581324799453,25.97078515879839,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,inference,per_record_latency_sec,seconds,5,6.62941791627721e-07,1.9644436215869096e-07,4.6674007037713263e-07,9.061593498373099e-07,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,inference,process_cpu_time_sec,seconds,5,2.0870144444600003,0.6411022282086992,1.4510455048,2.8872361065000005,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,inference,standby_gap_sec,seconds,5,7.278023986145854e-07,1.5676715038368123e-07,4.999717930331827e-07,8.830080332700163e-07,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,inference,throughput_records_sec,records/second,5,1740766.539468286,388927.70309984457,1249370.9592312824,2187282.6979110353,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,inference,wall_clock_elapsed_sec,seconds,5,20.171860818862918,4.163245421103164,16.004524302482604,25.374058198928832,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,inference,wall_time_sec,seconds,5,2.036557183880359,0.6034770805514988,1.4338254961985513,2.7837215227002163,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,training,absolute_peak_rss_mib,MiB,5,185.164296875,0.06610951625634484,185.069921875,185.238671875,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,training,incremental_peak_rss_mib,MiB,5,21.2725,0.010458250331676624,21.2625,21.2875,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,training,inference_latency_sec,seconds,5,0.23141361316025724,0.0551821368565075,0.16212879470040206,0.29126299530180405,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,training,monotonic_elapsed_sec,seconds,5,14.170863354339673,0.6754803016332084,12.966925851498672,14.536035587099468,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,training,per_record_latency_sec,seconds,5,8.264771898580614e-06,1.9707906020181242e-06,5.790314096442931e-06,1.0402249832207286e-05,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,training,process_cpu_time_sec,seconds,5,0.23917645067999999,0.058634155639614424,0.1670592253,0.3030464644,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,training,standby_gap_sec,seconds,5,9.81977063929662e-07,2.57521280156954e-07,5.735877493862063e-07,1.1706033546943218e-06,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,training,throughput_records_sec,records/second,5,128300.3376263219,32542.067518164113,97113.2925496785,175212.44681072235,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,training,wall_clock_elapsed_sec,seconds,5,14.095903825759887,0.6892495397327121,12.91034300327301,14.536036705970764,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K42,training,wall_time_sec,seconds,5,0.23141361316025724,0.0551821368565075,0.16212879470040206,0.29126299530180405,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,inference,absolute_peak_rss_mib,MiB,5,157.008359375,0.17957061415707992,156.8109375,157.20546875,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,inference,incremental_peak_rss_mib,MiB,5,0.3975,0.02404423007708918,0.375,0.4375,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,inference,inference_latency_sec,seconds,5,0.003390208371211543,0.0007224877585145653,0.0026890568667937488,0.004549259237890624,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,inference,monotonic_elapsed_sec,seconds,5,18.613560607399705,3.5441309422506655,15.089579544500157,24.39098409609942,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,inference,per_record_latency_sec,seconds,5,5.650347285352571e-07,1.2041462641909428e-07,4.481761444656248e-07,7.582098729817707e-07,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,inference,process_cpu_time_sec,seconds,5,1.7595106622599999,0.39660912420521705,1.3898669899,2.4009393845,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,inference,standby_gap_sec,seconds,5,5.971131031401456e-07,1.7196986131351116e-07,4.454326699487865e-07,8.630107913631946e-07,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,inference,throughput_records_sec,records/second,5,1927047.4398320455,349332.70611511974,1422961.2201773303,2266826.7154401653,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,inference,wall_clock_elapsed_sec,seconds,5,18.25425769805908,3.5635224970659976,14.859963870048523,24.125237464904785,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,inference,wall_time_sec,seconds,5,1.73578668606031,0.36991373235945746,1.3767971157983994,2.3292207297999994,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,training,absolute_peak_rss_mib,MiB,5,186.00875000000002,0.09850823661330717,185.844921875,186.087890625,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,training,incremental_peak_rss_mib,MiB,5,21.895,0.025920551691659632,21.875,21.9375,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,training,inference_latency_sec,seconds,5,0.2503962959197815,0.049603870992346664,0.18940467609936604,0.3029574826017779,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,training,monotonic_elapsed_sec,seconds,5,14.217734948140423,0.31582983738224024,13.79700139090055,14.501486226700218,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,training,per_record_latency_sec,seconds,5,8.942724854277912e-06,1.7715668211552374e-06,6.764452717834501e-06,1.0819910092920638e-05,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
