classifier,configuration_id,scenario_id,attack_type,attack_rate,attack_severity,metric,count,mean,std,min,max,ci95_low,ci95_high
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,invisible_feature_attack_count,5,26.0,0.0,26.0,26.0,26.0,26.0
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,selected_feature_visibility_rate,5,0.5666666666666667,0.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,visible_attack_recall,5,0.4352941176470589,0.22914766095038183,0.17647058823529413,0.7647058823529411,0.15076971677214107,0.7198185185219768
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,invisible_attack_recall,5,0.15384615384615385,0.13598207330510528,0.0,0.3076923076923077,-0.014997890978034695,0.32269019867034243
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,visible_attack_f1,5,0.08247363121416273,0.08025819906614752,0.0170863309352518,0.21818181818181817,-0.017180085127022807,0.18212734755534826
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,paired_induced_attack_induced_detection_rate,5,0.13999999999999999,0.046547466812563124,0.08333333333333333,0.18333333333333332,0.08220368625120991,0.19779631374879006
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,paired_induced_mean_anomaly_score_delta,5,0.08847425503377014,0.018576216703839337,0.058585181693948656,0.1057263762066169,0.0654088355297631,0.11153967453777718
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,paired_induced_median_anomaly_score_delta,5,0.0,0.0,0.0,0.0,0.0,0.0
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,selected_feature_count,5,43.0,0.0,43.0,43.0,43.0,43.0
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,source_block_count,5,10.0,0.0,10.0,10.0,10.0,10.0
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,selected_input_bytes,5,2064132.0,0.0,2064132.0,2064132.0,2064132.0,2064132.0
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,model_fit_wall_time_sec,0,,,,,,
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,model_fit_cpu_time_sec,0,,,,,,
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,model_fit_peak_rss_mib,0,,,,,,
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,combined_fit_wall_time_sec,0,,,,,,
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,inference_wall_time_sec,5,0.003623711640102556,0.0006888704922435553,0.0025911281001754103,0.004300751600385411,0.002768365950458148,0.004479057329746964
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,per_record_inference_sec,5,6.039519400170927e-07,1.1481174870725923e-07,4.3185468336256836e-07,7.167919333975685e-07,4.6139432507635806e-07,7.465095549578273e-07
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,inference_cpu_time_sec,5,0.003691263619998608,0.000722901579713798,0.002614387500000248,0.004429767800002082,0.0027936627542226432,0.004588864485774573
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,inference_peak_rss_mib,5,804.52734375,0.3317783963685324,803.96484375,804.78515625,804.1153864598471,804.9393010401529
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,peak_rss_mib,5,804.52734375,0.3317783963685324,803.96484375,804.78515625,804.1153864598471,804.9393010401529
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,serialized_model_bytes,5,4132.0,327.90242451070714,3780.0,4420.0,3724.8553645610036,4539.144635438996
decision_tree,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,serialized_model_kib,5,4.03515625,0.32021721143623744,3.69140625,4.31640625,3.637554066954105,4.432758433045895
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,precision,5,0.01001828184692936,0.0016195572654263207,0.007308160779537149,0.011450381679389313,0.008007335897418562,0.012029227796440159
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,recall,5,0.43666666666666665,0.11808659722612234,0.3,0.5333333333333333,0.2900427902204855,0.5832905431128478
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,f1,5,0.01957588735482304,0.0031923758470879396,0.014268727705112961,0.022388059701492536,0.015612029196755549,0.02353974551289053
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,average_precision,5,0.012662535379033748,0.001079467718886025,0.01145109101430531,0.01441931479898153,0.011322199175268765,0.014002871582798731
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,pr_auc_trapezoidal,5,0.011427301156146047,0.00039210018858886684,0.010926973088772683,0.011927630407693512,0.010940444468285957,0.011914157844006136
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,roc_auc,5,0.5029500561167228,0.019607642537353056,0.47748877665544337,0.5194556677890011,0.4786039522884235,0.5272961599450222
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,TP,5,26.2,7.085195833567341,18.0,32.0,17.402567413229132,34.99743258677087
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,TN,5,3371.8,431.4443185394843,2952.0,4032.0,2836.09112243954,3907.5088775604604
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,FP,5,2568.2,431.4443185394843,1908.0,2988.0,2032.4911224395396,3103.90887756046
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,FN,5,33.8,7.08519583356734,28.0,42.0,25.00256741322913,42.597432586770864
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,attack_prevalence,5,0.01,0.0,0.01,0.01,0.01,0.01
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,visible_feature_attack_count,5,34.0,0.0,34.0,34.0,34.0,34.0
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,invisible_feature_attack_count,5,26.0,0.0,26.0,26.0,26.0,26.0
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,selected_feature_visibility_rate,5,0.5666666666666667,0.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,visible_attack_recall,5,0.4470588235294118,0.14318425228985984,0.29411764705882354,0.5882352941176471,0.2692720923512266,0.624845554707597
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,invisible_attack_recall,5,0.4230769230769231,0.10533126105868577,0.3076923076923077,0.5769230769230769,0.2922908883348469,0.5538629578189993
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,visible_attack_f1,5,0.011468405164256418,0.002546107933053235,0.008035355564483728,0.014377601210745366,0.008306994608240704,0.014629815720272133
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,paired_induced_attack_induced_detection_rate,5,0.023333333333333334,0.02788866755113585,0.0,0.06666666666666667,-0.011295021122813106,0.05796168778947977
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,paired_induced_mean_anomaly_score_delta,5,-0.0002576109223786298,0.0021604788321851935,-0.00397931274191452,0.0016371273129122945,-0.0029401997071864285,0.002424977862429169
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,paired_induced_median_anomaly_score_delta,5,0.0,0.0,0.0,0.0,0.0,0.0
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,selected_feature_count,5,43.0,0.0,43.0,43.0,43.0,43.0
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,source_block_count,5,10.0,0.0,10.0,10.0,10.0,10.0
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,selected_input_bytes,5,2064132.0,0.0,2064132.0,2064132.0,2064132.0,2064132.0
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,model_fit_wall_time_sec,5,0.49001829079934395,0.09719446902817075,0.4144513709979947,0.6605000540002948,0.3693354177824376,0.6107011638162503
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,model_fit_cpu_time_sec,5,0.29261962500000005,0.07522294968955433,0.21856836799999968,0.4180874179999998,0.19921799653171318,0.3860212534682869
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,model_fit_peak_rss_mib,5,182.0546875,0.12530480415894876,181.8984375,182.19140625,181.89910103587374,182.21027396412626
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,combined_fit_wall_time_sec,5,0.49001829079934395,0.09719446902817075,0.4144513709979947,0.6605000540002948,0.3693354177824376,0.6107011638162503
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,inference_wall_time_sec,5,0.0027963215998897794,0.0002587448364146089,0.002401481999550015,0.0030552791999070906,0.002475047451792382,0.003117595747987177
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,per_record_inference_sec,5,4.6605359998162987e-07,4.3124139402434834e-08,4.0024699992500246e-07,5.092131999845151e-07,4.1250790863206357e-07,5.195992913311962e-07
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,inference_cpu_time_sec,5,0.002840417160001607,0.00027241071404835484,0.0024320939999995517,0.0031135384000094747,0.0025021745836425156,0.0031786597363606985
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,inference_peak_rss_mib,5,804.62890625,0.1786442199574863,804.40625,804.78515625,804.4070901535914,804.8507223464086
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,peak_rss_mib,5,804.62890625,0.1786442199574863,804.40625,804.78515625,804.4070901535914,804.8507223464086
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,serialized_model_bytes,5,2342.0,0.0,2342.0,2342.0,2342.0,2342.0
logistic_regression,none_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,serialized_model_kib,5,2.287109375,0.0,2.287109375,2.287109375,2.287109375,2.287109375
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,precision,5,0.08367657087177718,0.11454386773198394,0.012283894449499545,0.2857142857142857,-0.05854842590615414,0.2259015676497085
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,recall,5,0.31333333333333335,0.18272626764887662,0.1,0.55,0.08644870526739779,0.5402179613992689
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,f1,5,0.074959189664254,0.05003646518619981,0.023914968999114262,0.14814814814814814,0.01283071224512431,0.13708766708338369
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,average_precision,5,0.17556065494328219,0.039168715112355305,0.11023076442411844,0.20686394314981388,0.12692627153233224,0.22419503835423213
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,pr_auc_trapezoidal,5,0.2013510394775715,0.026977904940273,0.15586685336049216,0.2282203094255607,0.16785354616624443,0.23484853278889856
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,roc_auc,5,0.6001164421997756,0.03876695460458936,0.5632379349046015,0.6479868125701459,0.5519809103472191,0.648251974052332
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,TP,5,18.8,10.963576058932597,6.0,33.0,5.186922316043866,32.41307768395613
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,TN,5,5045.6,991.3217439358425,3769.0,5925.0,3814.711479917316,6276.488520082685
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,FP,5,894.4,991.3217439358425,15.0,2171.0,-336.48852008268466,2125.2885200826845
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,FN,5,41.2,10.963576058932597,27.0,54.0,27.586922316043868,54.81307768395614
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,attack_prevalence,5,0.01,0.0,0.01,0.01,0.01,0.01
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,visible_feature_attack_count,5,34.0,0.0,34.0,34.0,34.0,34.0
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,invisible_feature_attack_count,5,26.0,0.0,26.0,26.0,26.0,26.0
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,selected_feature_visibility_rate,5,0.5666666666666667,0.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,visible_attack_recall,5,0.4352941176470589,0.22914766095038183,0.17647058823529413,0.7647058823529411,0.15076971677214107,0.7198185185219768
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,invisible_attack_recall,5,0.15384615384615385,0.13598207330510528,0.0,0.3076923076923077,-0.014997890978034695,0.32269019867034243
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,visible_attack_f1,5,0.08247363121416273,0.08025819906614752,0.0170863309352518,0.21818181818181817,-0.017180085127022807,0.18212734755534826
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,paired_induced_attack_induced_detection_rate,5,0.13999999999999999,0.046547466812563124,0.08333333333333333,0.18333333333333332,0.08220368625120991,0.19779631374879006
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,paired_induced_mean_anomaly_score_delta,5,0.08847425503377036,0.018576216703839504,0.05858518169394871,0.10572637620661725,0.06540883552976312,0.1115396745377776
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,paired_induced_median_anomaly_score_delta,5,0.0,0.0,0.0,0.0,0.0,0.0
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,selected_feature_count,5,42.0,0.0,42.0,42.0,42.0,42.0
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,source_block_count,5,9.0,0.0,9.0,9.0,9.0,9.0
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,selected_input_bytes,5,2016132.0,0.0,2016132.0,2016132.0,2016132.0,2016132.0
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,model_fit_wall_time_sec,0,,,,,,
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,model_fit_cpu_time_sec,0,,,,,,
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,model_fit_peak_rss_mib,0,,,,,,
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,combined_fit_wall_time_sec,0,,,,,,
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,inference_wall_time_sec,5,0.003739202259894228,0.0010550155065502966,0.002645984300033888,0.005221470600372413,0.0024292274878629765,0.00504917703192548
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,per_record_inference_sec,5,6.232003766490378e-07,1.7583591775838277e-07,4.4099738333898134e-07,8.702451000620688e-07,4.0487124797716254e-07,8.415295053209131e-07
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,inference_cpu_time_sec,5,0.0038174810799989694,0.0010867317063084235,0.002669325299996217,0.005343456499997501,0.002468125444568181,0.005166836715429758
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,inference_peak_rss_mib,5,804.6296875,0.17239357139125358,804.40625,804.765625,804.4156326088815,804.8437423911186
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,peak_rss_mib,5,804.6296875,0.17239357139125358,804.40625,804.765625,804.4156326088815,804.8437423911186
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,serialized_model_bytes,5,4116.0,327.90242451070714,3764.0,4404.0,3708.8553645610036,4523.144635438996
decision_tree,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,serialized_model_kib,5,4.01953125,0.32021721143623744,3.67578125,4.30078125,3.621929066954105,4.417133433045895
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,precision,5,0.01001828184692936,0.0016195572654263207,0.007308160779537149,0.011450381679389313,0.008007335897418562,0.012029227796440159
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,recall,5,0.43666666666666665,0.11808659722612234,0.3,0.5333333333333333,0.2900427902204855,0.5832905431128478
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,f1,5,0.01957588735482304,0.0031923758470879396,0.014268727705112961,0.022388059701492536,0.015612029196755549,0.02353974551289053
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,average_precision,5,0.012662477648312655,0.001079877282483754,0.01145105730691199,0.014420156145238085,0.011321632904173396,0.014003322392451915
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,pr_auc_trapezoidal,5,0.011427250341706541,0.0003922618792642606,0.010926939785138923,0.011928401042849916,0.01094019288835597,0.011914307795057113
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,roc_auc,5,0.5029483726150393,0.01960742891138596,0.47748597081930416,0.5194584736251403,0.4786025340384124,0.5272942111916662
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,TP,5,26.2,7.085195833567341,18.0,32.0,17.402567413229132,34.99743258677087
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,TN,5,3371.8,431.4443185394843,2952.0,4032.0,2836.09112243954,3907.5088775604604
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,FP,5,2568.2,431.4443185394843,1908.0,2988.0,2032.4911224395396,3103.90887756046
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,FN,5,33.8,7.08519583356734,28.0,42.0,25.00256741322913,42.597432586770864
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,attack_prevalence,5,0.01,0.0,0.01,0.01,0.01,0.01
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,visible_feature_attack_count,5,34.0,0.0,34.0,34.0,34.0,34.0
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,invisible_feature_attack_count,5,26.0,0.0,26.0,26.0,26.0,26.0
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,selected_feature_visibility_rate,5,0.5666666666666667,0.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,visible_attack_recall,5,0.4470588235294118,0.14318425228985984,0.29411764705882354,0.5882352941176471,0.2692720923512266,0.624845554707597
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,invisible_attack_recall,5,0.4230769230769231,0.10533126105868577,0.3076923076923077,0.5769230769230769,0.2922908883348469,0.5538629578189993
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,visible_attack_f1,5,0.011468405164256418,0.002546107933053235,0.008035355564483728,0.014377601210745366,0.008306994608240704,0.014629815720272133
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,paired_induced_attack_induced_detection_rate,5,0.023333333333333334,0.02788866755113585,0.0,0.06666666666666667,-0.011295021122813106,0.05796168778947977
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,paired_induced_mean_anomaly_score_delta,5,-0.0002575710629678875,0.0021606041773350043,-0.003979544890981893,0.0016371088316802572,-0.002940315484335556,0.0024251733583997804
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,paired_induced_median_anomaly_score_delta,5,0.0,0.0,0.0,0.0,0.0,0.0
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,selected_feature_count,5,42.0,0.0,42.0,42.0,42.0,42.0
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,source_block_count,5,9.0,0.0,9.0,9.0,9.0,9.0
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,selected_input_bytes,5,2016132.0,0.0,2016132.0,2016132.0,2016132.0,2016132.0
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,model_fit_wall_time_sec,5,0.5226187851993018,0.1320858923339655,0.33173528499901295,0.6544766820006771,0.358612488017468,0.6866250823811357
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,model_fit_cpu_time_sec,5,0.32897909459999986,0.11776488132572177,0.18253484599999936,0.47190246899999977,0.18275468120499616,0.47520350799500355
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,model_fit_peak_rss_mib,5,181.35625,0.274181465592076,181.0546875,181.63671875,181.01580874519928,181.6966912548007
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,combined_fit_wall_time_sec,5,0.5226187851993018,0.1320858923339655,0.33173528499901295,0.6544766820006771,0.358612488017468,0.6866250823811357
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,inference_wall_time_sec,5,0.0031864807198871857,0.0010278879985050704,0.0020115717998123728,0.004651655699854018,0.0019101891979567008,0.00446277224181767
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,per_record_inference_sec,5,5.310801199811975e-07,1.7131466641751175e-07,3.3526196663539545e-07,7.752759499756696e-07,3.183648663261167e-07,7.437953736362784e-07
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,inference_cpu_time_sec,5,0.0032413857999995348,0.0010736189774798747,0.001981066500002271,0.004761745399991924,0.001908311767873377,0.0045744598321256925
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,inference_peak_rss_mib,5,804.665625,0.144995032916002,804.49609375,804.79296875,804.4855898877097,804.8456601122903
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,peak_rss_mib,5,804.665625,0.144995032916002,804.49609375,804.79296875,804.4855898877097,804.8456601122903
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,serialized_model_bytes,5,2310.0,0.0,2310.0,2310.0,2310.0,2310.0
logistic_regression,pairwise_correlation_filter_natural,mixed__r0p01__medium,mixed,0.01,MEDIUM,serialized_model_kib,5,2.255859375,0.0,2.255859375,2.255859375,2.255859375,2.255859375
decision_tree,mutual_information_select_k_best_k11,mixed__r0p01__medium,mixed,0.01,MEDIUM,precision,5,0.12337760002815219,0.21099525205446784,0.012356979405034324,0.5,-0.13860760824001755,0.3853628082963219
decision_tree,mutual_information_select_k_best_k11,mixed__r0p01__medium,mixed,0.01,MEDIUM,recall,5,0.2966666666666667,0.19343388189938873,0.1,0.55,0.05648677947920605,0.5368465538541274
decision_tree,mutual_information_select_k_best_k11,mixed__r0p01__medium,mixed,0.01,MEDIUM,f1,5,0.08833768197933814,0.0922797371734403,0.024053452115812918,0.25,-0.02624274543271933,0.2029181093913956
decision_tree,mutual_information_select_k_best_k11,mixed__r0p01__medium,mixed,0.01,MEDIUM,average_precision,5,0.1734112916888873,0.03789111290190609,0.10999421152939542,0.20256217397535697,0.12636326094667896,0.22045932243109564
decision_tree,mutual_information_select_k_best_k11,mixed__r0p01__medium,mixed,0.01,MEDIUM,pr_auc_trapezoidal,5,0.1901451195653663,0.04281299092388259,0.11555243994076231,0.22362312391388367,0.13698577007971452,0.2433044690510181
decision_tree,mutual_information_select_k_best_k11,mixed__r0p01__medium,mixed,0.01,MEDIUM,roc_auc,5,0.6002578563411898,0.03603383656207653,0.5632673961840629,0.6479335016835017,0.5555159387648653,0.6449997739175143
decision_tree,mutual_information_select_k_best_k11,mixed__r0p01__medium,mixed,0.01,MEDIUM,TP,5,17.8,11.606032913963324,6.0,33.0,3.3892067687523646,32.210793231247635
