classifier,configuration_id,scenario_id,attack_type,attack_rate,attack_severity,metric,count,mean,std,min,max,ci95_low,ci95_high
logistic_regression,pairwise_correlation_filter_natural,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,model_fit_wall_time_sec,5,0.5226187851993018,0.1320858923339655,0.33173528499901295,0.6544766820006771,0.358612488017468,0.6866250823811357
logistic_regression,pairwise_correlation_filter_natural,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,model_fit_cpu_time_sec,5,0.32897909459999986,0.11776488132572177,0.18253484599999936,0.47190246899999977,0.18275468120499616,0.47520350799500355
logistic_regression,pairwise_correlation_filter_natural,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,model_fit_peak_rss_mib,5,181.35625,0.274181465592076,181.0546875,181.63671875,181.01580874519928,181.6966912548007
logistic_regression,pairwise_correlation_filter_natural,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,combined_fit_wall_time_sec,5,0.5226187851993018,0.1320858923339655,0.33173528499901295,0.6544766820006771,0.358612488017468,0.6866250823811357
logistic_regression,pairwise_correlation_filter_natural,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,inference_wall_time_sec,5,0.002931242459744681,0.0003991515031207584,0.0022338209993904455,0.003213895399676403,0.002435630408490324,0.003426854510999038
logistic_regression,pairwise_correlation_filter_natural,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,per_record_inference_sec,5,4.885404099574468e-07,6.65252505201264e-08,3.7230349989840757e-07,5.356492332794005e-07,4.0593840141505394e-07,5.711424184998396e-07
logistic_regression,pairwise_correlation_filter_natural,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,inference_cpu_time_sec,5,0.0029989746999990533,0.00042146832934741955,0.002251616999996031,0.0032719412999995257,0.0024756526490648596,0.003522296750933247
logistic_regression,pairwise_correlation_filter_natural,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,inference_peak_rss_mib,5,803.40625,0.0,803.40625,803.40625,803.40625,803.40625
logistic_regression,pairwise_correlation_filter_natural,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,peak_rss_mib,5,803.40625,0.0,803.40625,803.40625,803.40625,803.40625
logistic_regression,pairwise_correlation_filter_natural,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,serialized_model_bytes,5,2310.0,0.0,2310.0,2310.0,2310.0,2310.0
