stage,comparison_tier,classifier,phase,metric,unit,candidate_configuration_id,reference_configuration_id,candidate_mean,reference_mean,mean_difference,std_difference,mean_percent_change,ci95_low,ci95_high,n,df,t_critical,aggregation_hierarchy
V0.9-F,primary,logistic_regression,training,throughput_records_sec,records/second,BGWO,BPSO-K10,416422.3148302259,611489.453791287,-195067.1389610611,158105.88139399537,-29.341476783750487,-391381.51235402864,1247.2344319063995,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,primary,logistic_regression,training,wall_time_sec,seconds,BGWO,BPSO-K10,0.06942050248093437,0.04792257869936293,0.02149792378157144,0.015763937271993392,51.00532208575062,0.0019244111426231433,0.04107143642051974,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,primary,logistic_regression,inference,absolute_peak_rss_mib,MiB,BGWO,BPSO-K10,154.377734375,154.165703125,0.21203124999999545,0.0563979174939689,0.13753969327668528,0.14200398892735788,0.282058511072633,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,primary,logistic_regression,inference,incremental_peak_rss_mib,MiB,BGWO,BPSO-K10,0.4225,0.43499999999999994,-0.0125,0.023385358667337132,-2.6429934015073338,-0.04153675684213001,0.016536756842130015,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,primary,logistic_regression,inference,inference_latency_sec,seconds,BGWO,BPSO-K10,0.002003931067616804,0.0019289914581230507,7.493960949375386e-05,0.0001296834106565712,3.994925722387348,-8.608360658171436e-05,0.00023596282556922208,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,primary,logistic_regression,inference,per_record_latency_sec,seconds,BGWO,BPSO-K10,3.3398851126946737e-07,3.214985763538417e-07,1.2489934915625644e-08,2.16139017760952e-08,3.994925722387349,-1.4347267763619055e-08,3.9327137594870345e-08,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,primary,logistic_regression,inference,process_cpu_time_sec,seconds,BGWO,BPSO-K10,1.05547064828,1.0164064358,0.03906421248000007,0.06919041622766929,3.9571910391492344,-0.046847033115506115,0.12497545807550625,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,primary,logistic_regression,inference,throughput_records_sec,records/second,BGWO,BPSO-K10,3131517.2694252087,3293038.801058783,-161521.53163357405,84412.96464781326,-4.912088431111052,-266334.0668471283,-56708.99642001974,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,primary,logistic_regression,inference,wall_time_sec,seconds,BGWO,BPSO-K10,1.0260127066198037,0.987643626559002,0.038369080060801974,0.06639790625616446,3.994925722387348,-0.044074806569837754,0.1208129666914417,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,training,absolute_peak_rss_mib,MiB,BGWO,K42,157.32421875,166.3803125,-9.056093750000002,0.09262162743733353,-5.4430044703508855,-9.171098685886514,-8.94108881411349,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,training,incremental_peak_rss_mib,MiB,BGWO,K42,3.02,0.13999999999999999,2.88,0.01895718861012881,2079.792540792541,2.8564615422875024,2.9035384577124974,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,training,inference_latency_sec,seconds,BGWO,K42,0.04078319528169232,0.09736915554007283,-0.056585960258380516,0.009768523927552826,-57.815946637325226,-0.06871518427524606,-0.04445673624151498,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,training,per_record_latency_sec,seconds,BGWO,K42,1.4565426886318684e-06,3.4774698407168864e-06,-2.0209271520850186e-06,3.4887585455545803e-07,-57.815946637325226,-2.4541137241159306e-06,-1.5877405800541067e-06,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,training,process_cpu_time_sec,seconds,BGWO,K42,0.04204234312,0.10057874034000006,-0.05853639722000006,0.010567983381432364,-57.873096955837454,-0.07165828122116019,-0.04541451321883993,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,training,throughput_records_sec,records/second,BGWO,K42,705887.2422991139,295727.75324506825,410159.48905404564,42715.26425639795,139.8371622768025,357121.48526269355,463197.49284539773,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,training,wall_time_sec,seconds,BGWO,K42,0.04078319528169232,0.09736915554007283,-0.056585960258380516,0.009768523927552826,-57.815946637325226,-0.06871518427524606,-0.04445673624151498,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,inference,absolute_peak_rss_mib,MiB,BGWO,K42,154.792421875,156.77703125,-1.9846093750000022,0.1119631695816663,-1.2658420942523514,-2.123630006526934,-1.8455887434730707,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,inference,incremental_peak_rss_mib,MiB,BGWO,K42,0.4325,0.41,0.0225,0.042756578441217684,6.147964358157056,-0.03058930212531421,0.0755893021253142,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,inference,inference_latency_sec,seconds,BGWO,K42,0.002057713424373446,0.002757052817923977,-0.0006993393935505309,0.0002223578041893199,-25.0480822299293,-0.0009754330632710322,-0.0004232457238300296,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,inference,per_record_latency_sec,seconds,BGWO,K42,3.429522373955744e-07,4.595088029873295e-07,-1.1655656559175515e-07,3.705963403155334e-08,-25.0480822299293,-1.6257217721183872e-07,-7.054095397167158e-08,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,inference,process_cpu_time_sec,seconds,BGWO,K42,1.08095392396,1.4528755551599999,-0.3719216312,0.12035742577711839,-25.265640817103066,-0.5213651080416082,-0.22247815435839183,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
