stage,classifier,configuration_id,phase,metric,unit,seed_count,mean_of_seed_means,std_of_seed_means,min_of_seed_means,max_of_seed_means,feature_count,input_dataframe_memory_bytes,numpy_dense_nbytes,serialized_model_bytes,measurement_provenance,aggregation_hierarchy
V0.9-F,decision_tree,MI-K11,training,wall_clock_elapsed_sec,seconds,5,13.427421298027038,0.9745174607990094,12.0518390417099,14.496220684051513,11,2464132,2464000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,decision_tree,MI-K11,training,wall_time_sec,seconds,5,0.050020929559541405,0.006326349195057099,0.04216778380068718,0.057959350598684976,11,2464132,2464000,3044,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,inference,absolute_peak_rss_mib,MiB,5,154.377734375,0.09483945431478195,154.249609375,154.48125,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,inference,incremental_peak_rss_mib,MiB,5,0.4225,0.010458250331675953,0.4125,0.4375,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,inference,inference_latency_sec,seconds,5,0.002003931067616804,0.00020012527328628778,0.0017876272236321711,0.0023332579720687363,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,inference,monotonic_elapsed_sec,seconds,5,13.402382530039759,0.4462302620153099,12.980668372100627,14.020774443499977,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,inference,per_record_latency_sec,seconds,5,3.3398851126946737e-07,3.3354212214381296e-08,2.9793787060536183e-07,3.888763286781227e-07,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,inference,process_cpu_time_sec,seconds,5,1.05547064828,0.10714527139089003,0.9395075807,1.2316982446,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,inference,standby_gap_sec,seconds,5,1.016789465211332e-06,1.0143584761247872e-07,9.117662557400763e-07,1.1607480701059103e-06,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,inference,throughput_records_sec,records/second,5,3131517.2694252087,166494.68961650046,2946057.7653827295,3394174.5745491683,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,inference,wall_clock_elapsed_sec,seconds,5,13.402383546829224,0.4462303203039113,12.980669283866883,14.020775604248048,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,inference,wall_time_sec,seconds,5,1.0260127066198037,0.10246413992257934,0.9152651384996716,1.194628081699193,14,672132,672000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,training,absolute_peak_rss_mib,MiB,5,164.833671875,0.07944941839313417,164.744921875,164.940234375,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,training,incremental_peak_rss_mib,MiB,5,10.52,0.02270737765573141,10.5,10.55,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,training,inference_latency_sec,seconds,5,0.06942050248093437,0.010492001817909912,0.05736285039893119,0.08478621340182144,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,training,monotonic_elapsed_sec,seconds,5,12.21513238738029,0.3617611080637087,11.887506340799154,12.727291435500955,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,training,per_record_latency_sec,seconds,5,2.479303660033371e-06,3.747143506396399e-07,2.0486732285332566e-06,3.0280790500650516e-06,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,training,process_cpu_time_sec,seconds,5,0.07157113415999997,0.01084102263061961,0.059369400699999894,0.08764839399999999,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,training,standby_gap_sec,seconds,5,9.839728591032327e-07,8.209870996075033e-08,8.885777788236737e-07,1.0952266165986656e-06,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,training,throughput_records_sec,records/second,5,416422.3148302259,60374.35138289779,333242.0290967045,493616.19069960044,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,training,wall_clock_elapsed_sec,seconds,5,12.21513337135315,0.36176116784820145,11.887507319450378,12.727292466163636,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BGWO,training,wall_time_sec,seconds,5,0.06942050248093437,0.010492001817909912,0.05736285039893119,0.08478621340182144,14,3136132,3136000,1494,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,inference,absolute_peak_rss_mib,MiB,5,154.165703125,0.09377986178058902,154.060546875,154.3078125,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,inference,incremental_peak_rss_mib,MiB,5,0.43499999999999994,0.027099354235848503,0.4125,0.475,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,inference,inference_latency_sec,seconds,5,0.0019289914581230507,0.00017750633443110346,0.0017581224138666584,0.002127906090620968,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,inference,monotonic_elapsed_sec,seconds,5,13.462797857579426,0.4652249377315132,12.934942082698399,13.84716697599506,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,inference,per_record_latency_sec,seconds,5,3.214985763538417e-07,2.9584389071850573e-08,2.9302040231110974e-07,3.5465101510349466e-07,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,inference,process_cpu_time_sec,seconds,5,1.0164064358,0.0952794438474228,0.9243070439000001,1.123279436,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,inference,standby_gap_sec,seconds,5,1.0764034232124687e-06,1.3665491088654398e-07,9.212293662130833e-07,1.235668605659157e-06,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,inference,throughput_records_sec,records/second,5,3293038.801058783,141709.49038546623,3123699.6888604066,3466070.149891191,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,inference,wall_clock_elapsed_sec,seconds,5,13.46279893398285,0.46522480796747884,12.934943318367004,13.847167897224427,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,inference,wall_time_sec,seconds,5,0.987643626559002,0.09088324322872497,0.9001586758997291,1.0894879183979356,10,480132,480000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,training,absolute_peak_rss_mib,MiB,5,161.633671875,0.0955908142018185,161.48671875,161.74140625,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,training,incremental_peak_rss_mib,MiB,5,6.0175,0.011180339887498711,6.0125,6.0375,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,training,inference_latency_sec,seconds,5,0.04792257869936293,0.009162647270519181,0.03553847909643082,0.05823946179734776,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,training,monotonic_elapsed_sec,seconds,5,12.468881488299521,0.6210563429288888,11.720492076101072,13.300197920798382,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,training,per_record_latency_sec,seconds,5,1.7115206678343905e-06,3.2723740251854225e-07,1.2692313963011008e-06,2.079980778476706e-06,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,training,process_cpu_time_sec,seconds,5,0.04947482230000001,0.009506053802455306,0.03662926429999995,0.06019582240000001,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,training,standby_gap_sec,seconds,5,9.484527981840075e-07,4.5332496041277243e-08,8.858143701218068e-07,1.0043411748483777e-06,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,training,throughput_records_sec,records/second,5,611489.453791287,125376.4656166562,483980.9733064411,801103.4221538806,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,training,wall_clock_elapsed_sec,seconds,5,12.46888243675232,0.6210563303936188,11.720493006706239,13.300198864936828,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,BPSO-K10,training,wall_time_sec,seconds,5,0.04792257869936293,0.009162647270519181,0.03553847909643082,0.05823946179734776,10,2240132,2240000,1382,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,inference,absolute_peak_rss_mib,MiB,5,155.85289062500001,0.09054271250678186,155.73984375,155.969140625,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,inference,incremental_peak_rss_mib,MiB,5,0.4325,0.03259601202601323,0.4,0.475,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,inference,inference_latency_sec,seconds,5,0.002490364836210688,0.00012039298476846749,0.002393842857617301,0.0026880248804701523,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,inference,monotonic_elapsed_sec,seconds,5,13.92981794498046,0.635640535131774,13.162907697401533,14.670581818801292,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,inference,per_record_latency_sec,seconds,5,4.150608060351147e-07,2.006549746141124e-08,3.989738096028835e-07,4.480041467450254e-07,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,inference,process_cpu_time_sec,seconds,5,1.31384043428,0.0652048577715984,1.2612016904,1.420860776,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,inference,standby_gap_sec,seconds,5,9.808770846575499e-07,3.221526935662152e-08,9.282011887989938e-07,1.0132178431376815e-06,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,inference,throughput_records_sec,records/second,5,2481873.5271298923,81342.01301813361,2379518.513047233,2559328.0983173526,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,inference,wall_clock_elapsed_sec,seconds,5,13.929818925857543,0.635640545995606,13.162908625602721,14.670582795143128,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,inference,wall_time_sec,seconds,5,1.2750667961398723,0.061641208201455355,1.2256475431000582,1.376268738800718,42,2016132,2016000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,training,absolute_peak_rss_mib,MiB,5,181.59375,0.082288009626678,181.498046875,181.69140625,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,training,incremental_peak_rss_mib,MiB,5,21.264999999999997,0.01045825033167535,21.25,21.275,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,training,inference_latency_sec,seconds,5,0.21880709699937145,0.05171664599887305,0.16837528659816597,0.29220896789774997,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,training,monotonic_elapsed_sec,seconds,5,12.870801571799385,0.5934564497388315,12.424832897301531,13.891598464401614,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,training,per_record_latency_sec,seconds,5,7.81453917854898e-06,1.8470230713883237e-06,6.013403092791642e-06,1.0436034567776785e-05,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,training,process_cpu_time_sec,seconds,5,0.22676638514,0.05421319104609233,0.17422592700000009,0.30383557470000006,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,training,standby_gap_sec,seconds,5,9.737481013871728e-07,5.588607715779458e-08,9.144612704403699e-07,1.044158125296235e-06,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,training,throughput_records_sec,records/second,5,134827.38044561763,29576.672743561314,97538.23548609272,170173.11665966595,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,training,wall_clock_elapsed_sec,seconds,5,12.870802545547486,0.5934564509780682,12.424833941459656,13.891599440574646,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K42,training,wall_time_sec,seconds,5,0.21880709699937145,0.05171664599887305,0.16837528659816597,0.29220896789774997,42,9408132,9408000,2326,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,inference,absolute_peak_rss_mib,MiB,5,155.93328125,0.18466657955751237,155.771484375,156.173046875,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,inference,incremental_peak_rss_mib,MiB,5,0.425,0.027950849718747377,0.3875,0.4625,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,inference,inference_latency_sec,seconds,5,0.002575072185350678,0.00022657032633427728,0.0023099111433595,0.0029293803183520596,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,inference,monotonic_elapsed_sec,seconds,5,14.17804346440098,1.056129413854853,13.343398564001836,15.890684572598548,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,inference,per_record_latency_sec,seconds,5,4.291786975584463e-07,3.776172105571291e-08,3.849851905599166e-07,4.882300530586766e-07,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,inference,process_cpu_time_sec,seconds,5,1.35954322048,0.12342881644361632,1.2149209773999998,1.5525562562000002,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,inference,standby_gap_sec,seconds,5,1.0836336878128348e-06,1.4798331393197297e-07,9.130031685344875e-07,1.2956646969541906e-06,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,inference,throughput_records_sec,records/second,5,2440568.560560951,127703.85918171617,2271283.840233567,2627416.9107760293,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,inference,wall_clock_elapsed_sec,seconds,5,14.178044548034668,1.0561295550348808,13.343399477005004,15.890685868263244,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,inference,wall_time_sec,seconds,5,1.318436958899547,0.11600400708314997,1.182674505400064,1.4998427229962545,43,2064132,2064000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,training,absolute_peak_rss_mib,MiB,5,182.445546875,0.07651794382717961,182.357421875,182.511328125,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,training,incremental_peak_rss_mib,MiB,5,21.892500000000002,0.014252192813739661,21.875,21.9125,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,training,inference_latency_sec,seconds,5,0.24062104417884256,0.036341505575638276,0.21263982159871375,0.28379682440136095,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,training,monotonic_elapsed_sec,seconds,5,13.236929224859924,0.8034166316465622,12.51535297960072,14.572542672597047,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,training,per_record_latency_sec,seconds,5,8.593608720672949e-06,1.2979109134156524e-06,7.594279342811205e-06,1.0135600871477176e-05,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,training,process_cpu_time_sec,seconds,5,0.24965860184,0.037426100334456744,0.22073236509999994,0.2944355003,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,training,standby_gap_sec,seconds,5,1.054871827363968e-06,1.0152140758490158e-07,9.384748409502208e-07,1.207093009725213e-06,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,training,throughput_records_sec,records/second,5,120354.26054092238,18180.155680642598,99454.99142348194,136733.45700820006,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,training,wall_clock_elapsed_sec,seconds,5,13.236930279731752,0.8034166606471637,12.515353918075562,14.57254376411438,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,K43,training,wall_time_sec,seconds,5,0.24062104417884256,0.036341505575638276,0.21263982159871375,0.28379682440136095,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,inference,absolute_peak_rss_mib,MiB,5,154.203984375,0.08762085334228327,154.064453125,154.28671875,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,inference,incremental_peak_rss_mib,MiB,5,0.42750000000000005,0.020539595906443747,0.4125,0.4625,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,inference,inference_latency_sec,seconds,5,0.0019231656293362675,0.0001338305128959226,0.001752179791409958,0.002081207623629666,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,inference,monotonic_elapsed_sec,seconds,5,13.569713633319187,0.5940014671575464,12.79027012049919,14.097900582801959,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,inference,per_record_latency_sec,seconds,5,3.2052760488937794e-07,2.2305085482653777e-08,2.9202996523499297e-07,3.4686793727161103e-07,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,inference,process_cpu_time_sec,seconds,5,1.0127549038399999,0.07168090839881609,0.9209668384,1.0967955520000001,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,inference,standby_gap_sec,seconds,5,9.653365123085677e-07,5.266807655214942e-08,9.228577255271376e-07,1.0500996722839773e-06,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,inference,throughput_records_sec,records/second,5,3258592.00086445,151996.71891463854,3044999.123851003,3444850.957073557,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,inference,wall_clock_elapsed_sec,seconds,5,13.569714598655702,0.5940015035739338,12.790271043777466,14.097901535034179,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,inference,wall_time_sec,seconds,5,0.9846608022201689,0.06852122260271237,0.8971160532018985,1.065578303298389,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,training,absolute_peak_rss_mib,MiB,5,164.45960937499999,0.21265497278730794,164.0875,164.605859375,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,training,incremental_peak_rss_mib,MiB,5,10.79,0.2254162815769971,10.3875,10.9125,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,training,inference_latency_sec,seconds,5,0.03664887496008305,0.007046971940956282,0.029801784103619867,0.04837043619627366,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,training,monotonic_elapsed_sec,seconds,5,12.715084418899787,1.4736048510367938,11.785396950098221,15.303293548099465,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,training,per_record_latency_sec,seconds,5,1.3088883914315375e-06,2.5167756931986723e-07,1.064349432272138e-06,1.727515578438345e-06,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,training,process_cpu_time_sec,seconds,5,0.0377346147,0.007329393422140651,0.030608745600000063,0.049907394399999916,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,training,standby_gap_sec,seconds,5,1.0493924492038786e-06,1.3762652143772532e-07,8.70077928993851e-07,1.1820869985967874e-06,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,training,throughput_records_sec,records/second,5,793725.1080926767,127481.90415952212,595037.4148939629,942183.4800737819,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,training,wall_clock_elapsed_sec,seconds,5,12.715085468292235,1.4736049092695909,11.785398125648499,15.303294730186462,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V0.9-F,logistic_regression,MI-K11,training,wall_time_sec,seconds,5,0.03664887496008305,0.007046971940956282,0.029801784103619867,0.04837043619627366,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
